-2.0;-2.0;-1.0;0.0;-1.0;0.0;-1.0;0.0;
-2.0;-1.0;-1.0;-2.0;0.0;-1.0;-2.0;-3.0;
0.0;-1.0;1.0;-1.0;-1.0;-1.0;-2.0;-1.0;
0.0;1.0;0.0;1.0;1.0;-2.0;-2.0;-2.0;
1.0;2.0;1.0;-1.0;-1.0;0.0;0.0;0.0;
-4.0;-5.0;-3.0;-1.0;-1.0;0.0;1.0;-1.0;
-1.0;1.0;0.0;-2.0;-1.0;-2.0;-1.0;-1.0;
-1.0;0.0;0.0;0.0;-1.0;-1.0;0.0;-1.0;
-2.0;-1.0;-1.0;-8.0;8.0;-1.0;-1.0;-2.0;
-1.0;1.0;-2.0;-12.0;-3.0;-1.0;-2.0;-1.0;
2.0;0.0;2.0;26.0;-9.0;2.0;1.0;1.0;
0.0;-3.0;0.0;-6.0;-7.0;-1.0;-2.0;0.0;
0.0;-2.0;-2.0;-4.0;-5.0;-2.0;-3.0;-1.0;
-1.0;-2.0;-1.0;2.0;0.0;-1.0;-1.0;-3.0;
1.0;0.0;0.0;-2.0;4.0;0.0;-2.0;1.0;
-4.0;-1.0;-1.0;-2.0;2.0;-1.0;-1.0;-2.0;
0.0;-1.0;0.0;0.0;7.0;-1.0;0.0;-3.0;
0.0;0.0;1.0;4.0;-11.0;-1.0;0.0;-2.0;
0.0;-3.0;-1.0;-3.0;-8.0;-1.0;0.0;1.0;
-1.0;-2.0;-2.0;-6.0;0.0;0.0;0.0;0.0;
-1.0;0.0;-2.0;3.0;-1.0;-1.0;0.0;3.0;
0.0;-1.0;0.0;1.0;0.0;0.0;-4.0;-18.0;
0.0;0.0;-4.0;-9.0;16.0;0.0;0.0;0.0;
-1.0;-1.0;-1.0;-14.0;-7.0;0.0;1.0;-14.0;
1.0;-2.0;2.0;0.0;-12.0;-5.0;-1.0;11.0;
-2.0;-1.0;-1.0;2.0;5.0;-2.0;0.0;20.0;
-1.0;0.0;0.0;32.0;-5.0;1.0;3.0;-10.0;
-2.0;-1.0;-2.0;-3.0;18.0;-3.0;-7.0;-1.0;
0.0;-2.0;-3.0;-9.0;-23.0;-1.0;1.0;-8.0;
-1.0;-1.0;-4.0;-32.0;-28.0;-4.0;-1.0;1.0;
-3.0;-2.0;-7.0;-67.0;20.0;-4.0;-5.0;-3.0;
0.0;4.0;5.0;98.0;35.0;6.0;6.0;11.0;
3.0;0.0;7.0;37.0;-51.0;-1.0;0.0;-2.0;
-3.0;-5.0;-4.0;-17.0;-17.0;-5.0;-4.0;-7.0;
0.0;-2.0;2.0;6.0;0.0;-3.0;1.0;5.0;
2.0;-1.0;-11.0;-45.0;11.0;1.0;1.0;-5.0;
-1.0;-1.0;-3.0;-4.0;38.0;2.0;2.0;-1.0;
3.0;2.0;0.0;29.0;-1.0;3.0;4.0;2.0;
-3.0;2.0;5.0;-6.0;-6.0;-1.0;-3.0;-1.0;
-4.0;-7.0;-5.0;-20.0;-10.0;-6.0;-3.0;0.0;
-2.0;-2.0;-4.0;2.0;4.0;0.0;-2.0;-7.0;
3.0;-1.0;-1.0;-7.0;-3.0;0.0;0.0;4.0;
3.0;0.0;2.0;3.0;0.0;-3.0;0.0;-2.0;
-2.0;1.0;1.0;0.0;-13.0;-2.0;-3.0;-3.0;
-2.0;-1.0;-3.0;-5.0;6.0;14.0;2.0;0.0;
2.0;-1.0;2.0;6.0;-2.0;-14.0;-2.0;-3.0;
1.0;-3.0;-5.0;0.0;-11.0;-7.0;-2.0;-1.0;
-2.0;0.0;1.0;-5.0;11.0;-7.0;-2.0;0.0;
0.0;0.0;0.0;-3.0;-4.0;5.0;-5.0;-1.0;
-2.0;-1.0;-1.0;2.0;-5.0;12.0;4.0;-1.0;
-3.0;-2.0;-6.0;-12.0;-1.0;0.0;4.0;-2.0;
1.0;-1.0;-1.0;-38.0;22.0;3.0;1.0;-1.0;
1.0;-1.0;4.0;66.0;-11.0;-6.0;-1.0;4.0;
-4.0;-2.0;-3.0;-11.0;-13.0;-3.0;-4.0;-5.0;
-2.0;-2.0;-4.0;-26.0;-4.0;-4.0;-5.0;-3.0;
1.0;-1.0;1.0;22.0;1.0;4.0;0.0;0.0;
-2.0;-3.0;-5.0;-26.0;9.0;-5.0;-2.0;-2.0;
-1.0;0.0;0.0;5.0;3.0;-2.0;1.0;1.0;
1.0;0.0;1.0;0.0;2.0;1.0;0.0;-1.0;
-2.0;-1.0;0.0;2.0;-11.0;-1.0;-2.0;1.0;
-2.0;-1.0;0.0;-4.0;2.0;-3.0;0.0;-2.0;
0.0;0.0;-1.0;-3.0;3.0;0.0;-2.0;0.0;
-3.0;1.0;-1.0;9.0;1.0;0.0;0.0;0.0;
-1.0;-1.0;-1.0;6.0;-8.0;-2.0;1.0;-1.0;
1.0;-3.0;0.0;-12.0;1.0;-4.0;-2.0;0.0;
-1.0;-2.0;0.0;-3.0;5.0;1.0;-1.0;-2.0;
1.0;-2.0;1.0;6.0;-2.0;-1.0;0.0;0.0;
-1.0;-2.0;-1.0;2.0;-8.0;-2.0;-4.0;-1.0;
-1.0;-1.0;-4.0;-10.0;2.0;-2.0;0.0;-3.0;
1.0;0.0;-1.0;2.0;2.0;0.0;-1.0;0.0;
-2.0;0.0;-1.0;5.0;0.0;-1.0;1.0;2.0;
-5.0;-1.0;0.0;-1.0;0.0;-1.0;-2.0;-5.0;
-1.0;-2.0;-2.0;-10.0;-11.0;-2.0;0.0;-2.0;
-2.0;-3.0;-5.0;-5.0;1.0;-1.0;-1.0;0.0;
0.0;-3.0;-1.0;-1.0;1.0;2.0;-2.0;-2.0;
0.0;1.0;1.0;22.0;0.0;-14.0;-2.0;-2.0;
-1.0;1.0;-2.0;-3.0;0.0;13.0;0.0;0.0;
-1.0;0.0;-1.0;2.0;9.0;-12.0;-2.0;-1.0;
