-5;-1;-4;1;0;5;3;-4;6;
1;1;-2;-1;-3;-3;3;-3;6;
-3;-1;-3;1;3;7;1;3;6;
-3;0;-2;-2;-2;-1;-11;-6;6;
-13;-4;0;-4;-3;-4;-6;-21;6;
18;1;-1;2;-1;-2;-2;8;6;
-3;-1;-1;1;-2;-7;-5;-17;6;
5;0;-2;-5;-2;0;9;20;6;
2;2;-2;-3;-1;7;11;5;6;
-7;-1;-1;1;1;-3;-1;-1;6;
-6;-3;0;-2;-2;-2;6;8;6;
-2;-3;0;2;0;-2;-10;-7;6;
-3;-1;0;-1;-2;-5;-5;0;6;
6;-2;-3;-4;-1;-3;-9;-9;6;
-20;-2;-1;6;7;1;5;8;6;
-2;-4;-1;-7;-3;2;-9;-1;6;
13;2;-2;-1;-5;-19;-8;-6;6;
-10;-2;-1;0;-2;18;6;-4;6;
11;0;0;0;-1;-5;-8;2;6;
0;0;0;1;0;-5;-9;-1;6;
-7;-1;-1;1;1;1;9;3;6;
-1;-1;-1;0;-1;-8;2;-5;6;
7;-1;0;-3;-2;-1;-13;9;6;
5;1;0;0;-2;-4;-2;-5;6;
-2;-3;-1;-1;-1;0;-1;2;6;
-9;-1;-1;1;0;-4;-4;0;6;
0;0;-2;-3;-1;6;16;0;6;
2;-1;-1;0;-2;-5;-1;-5;6;
0;-1;-2;0;1;1;-6;4;6;
-6;-2;-2;4;1;0;3;-4;6;
4;-1;-2;-4;-3;-2;-4;-2;6;
-7;-1;-2;0;-2;-1;-3;-6;6;
-6;1;0;0;0;4;6;4;6;
0;-5;-1;-1;0;0;-2;0;6;
13;1;0;-3;-2;-4;-2;1;6;
-5;-1;-3;2;0;1;4;3;6;
4;-2;-3;-1;-2;3;-1;-4;6;
-6;2;1;-3;-2;-6;-5;0;6;
3;-1;-2;-1;-1;-2;-3;-6;6;
-3;-1;-1;-1;0;-1;-2;0;6;
4;1;-1;0;-1;0;1;15;6;
4;0;0;-3;-1;-2;-3;0;6;
-9;-3;-1;0;-2;-1;1;-11;6;
0;0;-1;-1;-1;2;4;6;6;
6;1;-1;0;-1;-2;-12;-4;6;
