1;0;0;-1;0;1;-1;3;6;
-3;-1;-2;2;-1;-4;-5;-6;6;
-4;-1;-2;-3;-1;-2;-3;0;6;
-1;0;0;0;-2;1;-4;-1;6;
2;0;1;-1;1;3;21;10;6;
1;-1;-1;-2;0;0;-14;-4;6;
0;-1;-1;0;-1;-1;-11;-6;6;
-8;-3;-2;0;-1;-1;7;-12;6;
7;-1;-3;1;-2;-3;-5;15;6;
3;-1;-2;-1;2;2;10;8;6;
-2;0;0;-1;-2;4;-1;-2;6;
8;-1;-1;-2;-2;2;5;-6;6;
-10;-2;-1;1;-1;-1;-8;-8;6;
-19;-6;-2;-6;-4;-2;5;-21;6;
29;4;1;1;0;4;4;28;6;
-1;-1;-1;1;-2;-23;-4;4;6;
11;5;1;-3;2;19;-4;-5;6;
-2;0;0;-2;-1;-2;-6;3;6;
-9;-2;-1;-1;1;1;7;-3;6;
1;0;0;-1;-2;0;1;0;6;
-1;1;-3;2;-1;-8;-7;0;6;
3;0;0;-1;0;-1;-2;1;6;
-5;-3;-3;0;-1;-2;2;-6;6;
0;0;-1;-1;0;5;0;6;6;
-8;-3;-1;0;-2;-2;-2;-8;6;
2;0;0;1;-1;2;-1;0;6;
-3;0;1;-1;-2;-4;0;-3;6;
-5;-1;-2;0;1;1;-10;0;6;
-3;-2;-1;-3;-3;-3;-3;-7;6;
3;0;-1;-2;-2;-1;1;2;6;
-2;-1;-1;0;0;-2;-3;4;6;
-5;-1;0;-2;1;3;-4;-13;6;
1;0;0;0;-1;-4;0;-1;6;
5;1;-1;-1;-1;-1;0;6;6;
-3;-2;-3;0;-1;-3;-4;-9;6;
0;-2;-2;0;1;2;-3;13;6;
1;-2;-2;-1;-1;-3;1;-1;6;
-8;-1;1;0;0;-3;-1;-5;6;
-2;0;-1;-1;-2;0;0;-3;6;
3;-2;-2;-1;-3;-1;-1;2;6;
2;0;-1;-2;-1;-2;-1;3;6;
0;1;0;0;-2;-1;0;-2;6;
-2;-1;0;-1;-1;-2;0;3;6;
1;-1;0;-1;-1;0;-3;6;6;
-4;-2;0;-2;-2;-2;-4;-10;6;
-2;-1;-2;0;1;1;0;3;6;
-5;-3;-1;0;0;-1;-1;-3;6;
4;1;0;0;3;-7;3;-1;6;
-12;-3;-2;-2;-7;12;-2;-4;6;
27;2;1;-1;-1;-4;-3;-1;6;
-18;0;-2;0;1;-1;1;4;6;
9;-2;-1;-2;-1;-1;-5;-2;6;
-8;0;-1;0;1;-4;3;-5;6;
-4;-3;-1;-1;-3;0;1;-1;6;
4;0;-1;-2;0;-1;-4;6;6;
-5;0;0;-2;0;2;1;-4;6;
3;-1;-1;0;-2;-2;3;7;6;
-4;0;2;3;0;4;1;6;6;
4;0;0;-2;0;-3;1;-7;6;
-6;-1;0;-3;-5;-4;-12;-6;6;
2;0;-3;-5;0;-3;-10;-4;6;
0;0;-2;-3;-3;-5;-1;0;6;
-3;-1;-1;0;-1;-1;5;1;6;
0;0;-3;-1;-1;4;11;3;6;
-5;-1;-1;0;2;-1;4;1;6;
-2;0;-1;-1;0;0;-1;2;6;
-10;-2;-2;-1;-2;-1;-1;-9;6;
-1;-1;-1;-1;-1;2;0;4;6;
2;1;0;0;-1;0;-2;-6;6;
0;0;-1;1;1;-1;0;-2;6;
1;-1;-1;-2;-1;0;-3;2;6;
-5;-2;0;1;-1;-1;-1;-12;6;
4;-1;-1;-2;2;0;-3;7;6;
-4;-3;-2;-3;-3;-1;-1;-2;6;
3;0;0;0;-1;-3;-2;10;6;
-3;1;-1;-1;1;-1;0;-2;6;
-2;-1;1;0;0;-5;-6;-11;6;
-4;0;-1;2;1;0;-4;1;6;
1;-1;-3;0;-1;3;1;0;6;
1;-2;-1;-1;-2;0;6;2;6;
0;0;0;-1;-1;1;9;4;6;
-7;-2;-1;-2;-1;-3;-4;-4;6;
1;1;-1;-3;-1;-3;0;-3;6;
0;0;0;-1;-1;-2;-9;-1;6;
-1;-2;-2;0;0;0;0;4;6;
0;-2;0;-1;-2;0;1;-3;6;
-1;-1;1;-1;-1;1;2;-4;6;
-2;0;-1;-1;0;3;-1;1;6;
-3;-1;-1;0;0;0;1;-8;6;
4;0;-1;0;-1;-3;-1;6;6;
-3;-1;-2;-1;-2;-1;-2;8;6;
4;0;0;0;-2;-1;-4;-2;6;
-5;-3;1;-1;-1;1;2;-2;6;
9;0;0;-2;-1;-2;1;3;6;
-7;0;-1;5;-1;-1;-6;-13;6;
5;-1;-1;-6;-1;-3;4;10;6;
-11;-1;-2;-1;-3;-2;-10;-14;6;
-3;-4;-1;0;-1;0;1;0;6;
-9;-3;-2;-3;-1;0;0;-21;6;
-3;1;-1;2;-1;-5;-5;9;6;
2;-1;0;0;0;-3;0;1;6;
4;1;-1;0;-2;-1;1;7;6;
10;-1;-2;-2;-1;1;2;8;6;
-11;0;-1;0;0;-2;-11;-17;6;
-12;-4;-1;-2;-1;-2;-2;-13;6;
7;2;-1;-3;-1;-1;0;0;6;
2;1;-2;-2;-1;-1;-3;-2;6;
0;-3;-2;-1;-1;1;5;6;6;
2;0;0;-2;1;2;4;7;6;
-9;-1;-1;0;0;4;10;-9;6;
7;1;-1;0;-2;1;-5;7;6;
1;-2;-1;-1;0;-3;1;1;6;
-3;0;0;1;-2;-1;-1;-1;6;
-7;-1;-1;-1;-1;-1;1;-6;6;
2;-1;-1;-2;-1;-1;0;-2;6;
-4;-1;1;0;-1;-1;-2;1;6;
0;-2;-2;1;0;0;0;2;6;
1;-2;0;-2;-1;0;-2;1;6;
-5;-1;-1;-2;-1;-1;-3;-3;6;
-1;-2;-1;0;-3;-2;-3;-5;6;
0;-1;-3;-4;-2;-1;-1;4;6;
-2;-1;-1;0;0;-2;-3;0;6;
-4;-1;1;0;-1;-1;0;1;6;
-4;-1;-1;0;0;2;-1;-15;6;
-1;0;0;-2;-1;-2;-1;-4;6;
-3;-1;-1;-1;-1;-1;0;-4;6;
-8;-1;-1;0;0;0;-1;-13;6;
9;2;-1;1;-1;-3;-7;-2;6;
-1;0;-1;-2;-1;-2;-2;0;6;
-1;-2;-2;-1;-2;0;5;4;6;
5;0;0;-1;-1;4;5;6;6;
-10;-1;-2;-2;0;1;-2;-12;6;
2;-2;0;0;0;-3;-4;6;6;
0;0;0;1;0;-3;-5;-3;6;
-3;-1;0;-1;-1;-1;1;-1;6;
1;-1;-1;0;-2;0;2;5;6;
0;-1;0;-1;-2;0;-1;-6;6;
-3;-1;-2;3;-2;1;0;3;6;
-1;-2;0;-4;0;-4;-5;-4;6;
-2;-1;-1;-1;0;0;3;1;6;
-1;0;-3;1;-1;1;2;-4;6;
0;-1;0;1;0;-2;-3;-1;6;
-5;-2;-1;0;-1;-2;-2;1;6;
2;-1;0;-2;0;1;-2;-5;6;
-2;-2;-3;0;-2;-2;1;8;6;
1;-1;-2;-2;-1;1;-2;-4;6;
-1;-1;-2;0;-2;-3;-1;-3;6;
-7;-2;-2;-2;-1;-2;2;-6;6;
-1;-1;-1;0;1;-1;-10;-5;6;
-1;-1;1;-2;0;0;-3;2;6;
3;0;-2;-2;-1;-1;0;3;6;
-1;-1;0;-1;-2;-1;0;1;6;
-2;0;-1;-1;-1;0;2;-4;6;
-7;0;0;-1;0;-1;0;-8;6;
2;1;0;1;0;-1;-12;3;6;
-4;-1;-2;0;0;-1;-3;-5;6;
-3;-3;0;-3;-2;-3;-4;6;6;
3;1;-1;-2;-2;-3;-2;2;6;
4;-2;-1;-1;-1;1;0;-2;6;
-8;-2;-3;-1;-2;-1;-2;12;6;
0;0;-1;0;1;0;2;-1;6;
-1;-2;2;0;0;0;-1;3;6;
1;-2;0;-1;-1;0;3;-3;6;
3;0;0;0;-1;-1;-1;-9;6;
-5;-2;-4;0;-3;-3;-4;0;6;
-1;-1;-2;2;-2;2;1;-3;6;
-2;-1;-2;-6;1;-1;-3;8;6;
-1;-3;-1;-2;-3;-2;1;1;6;
-2;0;1;1;0;2;0;-11;6;
1;-2;-3;-2;-1;-2;-2;1;6;
-3;-1;2;0;-2;1;2;-3;6;
0;1;-1;-2;0;2;0;2;6;
-1;0;-2;-3;-3;1;5;0;6;
0;2;0;-2;0;-1;-2;-2;6;
0;1;1;1;0;-1;-1;-5;6;
2;-2;-2;-1;0;-1;3;4;6;
-4;-1;-1;0;0;-3;0;-1;6;
-2;0;-3;-3;0;1;-1;-6;6;
1;-3;-1;0;-1;-2;-4;2;6;
0;-1;1;0;-3;1;0;-2;6;
1;-1;-2;0;-1;1;-1;-3;6;
0;-1;-1;-1;-3;-4;-2;5;6;
-3;0;-2;-2;0;-1;0;-4;6;
-2;-1;-1;0;0;6;-1;-9;6;
11;-1;-1;5;0;-5;-1;10;6;
-8;-1;1;-6;-1;-2;-1;-2;6;
2;-1;-2;0;-3;-1;-3;-2;6;
-1;-2;-1;-2;-2;-2;-5;2;6;
-3;1;-1;0;0;4;0;-7;6;
2;-2;-1;-1;-1;2;4;5;6;
-2;0;-1;1;-1;1;0;-4;6;
-3;-1;-1;-2;0;-5;-3;3;6;
-2;-2;-1;-2;0;-3;-2;-3;6;
6;-1;-2;0;0;-2;-3;5;6;
