-1.0;-1.0;1.0;-1.0;-2.0;-2.0;-1.0;0.0;
-2.0;-1.0;0.0;-1.0;0.0;-1.0;0.0;0.0;
1.0;0.0;-2.0;1.0;0.0;-1.0;-1.0;-1.0;
1.0;-2.0;-1.0;-2.0;-2.0;1.0;0.0;0.0;
-2.0;0.0;-1.0;-3.0;-1.0;-1.0;-1.0;-5.0;
-3.0;1.0;-1.0;0.0;-2.0;1.0;0.0;-1.0;
-2.0;-2.0;-1.0;-2.0;-2.0;0.0;3.0;-1.0;
-3.0;-3.0;0.0;0.0;0.0;-3.0;-2.0;-2.0;
0.0;0.0;-1.0;2.0;0.0;0.0;1.0;2.0;
-4.0;-3.0;-1.0;0.0;-1.0;-2.0;-2.0;-2.0;
3.0;-2.0;-1.0;-1.0;0.0;-1.0;-1.0;1.0;
4.0;1.0;0.0;0.0;-1.0;-1.0;0.0;4.0;
-5.0;-1.0;-1.0;-2.0;-1.0;0.0;-2.0;-4.0;
-1.0;-3.0;-1.0;-1.0;-1.0;-2.0;-2.0;-1.0;
3.0;1.0;-1.0;-2.0;0.0;-3.0;-2.0;0.0;
-5.0;-12.0;-4.0;-1.0;-1.0;0.0;0.0;-1.0;
2.0;-1.0;-1.0;-2.0;0.0;-1.0;-1.0;0.0;
1.0;1.0;1.0;-2.0;-2.0;-2.0;1.0;-1.0;
-1.0;1.0;1.0;1.0;0.0;-1.0;-1.0;-2.0;
1.0;4.0;-1.0;-1.0;0.0;1.0;0.0;1.0;
-2.0;-7.0;-2.0;-2.0;-1.0;-3.0;-1.0;1.0;
0.0;0.0;-2.0;-2.0;1.0;-1.0;0.0;-2.0;
-7.0;-5.0;-3.0;-2.0;0.0;-2.0;0.0;-6.0;
3.0;1.0;-2.0;0.0;-1.0;-3.0;0.0;-1.0;
7.0;2.0;0.0;0.0;-2.0;0.0;-2.0;4.0;
-1.0;2.0;0.0;-1.0;0.0;-1.0;1.0;4.0;
-5.0;-4.0;-3.0;3.0;-3.0;2.0;2.0;-2.0;
0.0;0.0;0.0;-5.0;-2.0;-1.0;-2.0;0.0;
-1.0;-1.0;-1.0;-1.0;0.0;0.0;-1.0;0.0;
-1.0;-2.0;-2.0;-1.0;1.0;0.0;-1.0;1.0;
1.0;1.0;2.0;-3.0;-1.0;0.0;-1.0;2.0;
-3.0;-1.0;0.0;3.0;-1.0;2.0;1.0;-1.0;
0.0;1.0;-1.0;2.0;0.0;-1.0;1.0;2.0;
3.0;-1.0;-3.0;-3.0;-1.0;0.0;1.0;1.0;
-6.0;-3.0;-1.0;0.0;-1.0;-3.0;0.0;-6.0;
1.0;1.0;0.0;0.0;0.0;-1.0;-8.0;-5.0;
-3.0;-1.0;0.0;-3.0;-1.0;1.0;6.0;-3.0;
-1.0;-3.0;4.0;13.0;-2.0;-1.0;-1.0;-2.0;
4.0;1.0;-2.0;3.0;6.0;0.0;0.0;2.0;
-4.0;-1.0;-2.0;-18.0;-3.0;-1.0;-3.0;-2.0;
-11.0;-1.0;-2.0;0.0;-3.0;-13.0;-5.0;-6.0;
-2.0;-2.0;-1.0;-4.0;-3.0;15.0;1.0;-10.0;
5.0;-1.0;-1.0;-5.0;0.0;-1.0;-2.0;5.0;
1.0;0.0;0.0;0.0;0.0;-5.0;0.0;2.0;
-7.0;1.0;-2.0;-15.0;-5.0;9.0;0.0;-6.0;
-4.0;-4.0;-2.0;19.0;11.0;-13.0;-7.0;-2.0;
3.0;1.0;0.0;-32.0;-11.0;-10.0;6.0;4.0;
3.0;2.0;-2.0;2.0;-5.0;10.0;0.0;3.0;
2.0;-2.0;-2.0;2.0;-5.0;-16.0;-12.0;-3.0;
-6.0;0.0;-4.0;-8.0;-4.0;-1.0;-3.0;3.0;
0.0;2.0;3.0;10.0;-2.0;24.0;7.0;-6.0;
-2.0;-3.0;-2.0;-8.0;5.0;6.0;3.0;0.0;
-2.0;1.0;1.0;5.0;-1.0;-12.0;-7.0;1.0;
6.0;2.0;4.0;9.0;-6.0;-7.0;2.0;0.0;
-2.0;-2.0;-3.0;14.0;9.0;-3.0;3.0;1.0;
-4.0;-3.0;-6.0;-13.0;5.0;16.0;-1.0;-2.0;
-10.0;-3.0;-3.0;-20.0;-6.0;-6.0;0.0;-3.0;
6.0;-2.0;-3.0;-9.0;-4.0;-51.0;-3.0;0.0;
4.0;1.0;2.0;-5.0;-5.0;-7.0;-6.0;-2.0;
-16.0;-1.0;1.0;8.0;-3.0;1.0;3.0;-6.0;
34.0;4.0;3.0;17.0;9.0;12.0;2.0;14.0;
0.0;-1.0;0.0;-8.0;-3.0;-3.0;-6.0;-7.0;
-25.0;-5.0;-3.0;-2.0;2.0;-2.0;-6.0;-23.0;
4.0;-1.0;-1.0;21.0;-6.0;-12.0;-3.0;-4.0;
-7.0;-4.0;-1.0;-4.0;0.0;7.0;0.0;0.0;
9.0;7.0;3.0;48.0;23.0;7.0;4.0;3.0;
-2.0;-2.0;-5.0;-42.0;-1.0;-8.0;-2.0;6.0;
9.0;1.0;3.0;8.0;-7.0;-5.0;0.0;-2.0;
-7.0;-5.0;-6.0;-6.0;-5.0;3.0;3.0;-1.0;
0.0;0.0;-3.0;-3.0;-5.0;6.0;-4.0;3.0;
0.0;0.0;5.0;17.0;6.0;-2.0;7.0;4.0;
10.0;-1.0;-1.0;-4.0;0.0;-4.0;-3.0;1.0;
-21.0;-2.0;2.0;6.0;0.0;3.0;2.0;1.0;
8.0;-6.0;-2.0;-12.0;-5.0;5.0;1.0;-5.0;
-61.0;-1.0;-3.0;4.0;-1.0;-3.0;-3.0;-2.0;
20.0;0.0;0.0;-13.0;-4.0;-5.0;0.0;6.0;
-41.0;-3.0;1.0;5.0;1.0;1.0;3.0;-7.0;
67.0;7.0;-2.0;-11.0;-3.0;2.0;-3.0;5.0;
77.0;13.0;2.0;-6.0;-3.0;-4.0;-5.0;-11.0;
-86.0;-1.0;-2.0;3.0;0.0;0.0;-4.0;-9.0;
84.0;1.0;0.0;1.0;-1.0;-2.0;-6.0;-14.0;
-89.0;-14.0;-3.0;-14.0;-5.0;2.0;0.0;-5.0;
85.0;1.0;0.0;9.0;37.0;2.0;2.0;13.0;
-71.0;-12.0;-4.0;-1.0;-26.0;0.0;3.0;9.0;
100.0;10.0;-1.0;-18.0;-25.0;0.0;1.0;2.0;
-23.0;2.0;2.0;-19.0;5.0;-4.0;-4.0;-3.0;
-37.0;-6.0;-1.0;29.0;-3.0;-1.0;0.0;5.0;
9.0;4.0;1.0;0.0;14.0;-7.0;-6.0;-10.0;
-47.0;-7.0;-3.0;2.0;8.0;4.0;6.0;6.0;
22.0;1.0;-3.0;-10.0;-11.0;2.0;-2.0;-6.0;
-16.0;-3.0;-2.0;-8.0;-15.0;-1.0;1.0;0.0;
3.0;-2.0;1.0;2.0;-8.0;-3.0;-3.0;2.0;
-2.0;4.0;0.0;2.0;-3.0;-1.0;-3.0;-2.0;
29.0;4.0;0.0;-6.0;3.0;0.0;-2.0;12.0;
-42.0;-19.0;-4.0;-3.0;2.0;0.0;5.0;-13.0;
30.0;5.0;-1.0;-3.0;2.0;1.0;-8.0;-6.0;
5.0;-3.0;-3.0;-1.0;0.0;-1.0;4.0;10.0;
-12.0;-5.0;-1.0;3.0;2.0;1.0;-3.0;-2.0;
-14.0;-5.0;-3.0;-7.0;-7.0;-4.0;-6.0;-15.0;
52.0;4.0;0.0;0.0;-2.0;2.0;4.0;33.0;
25.0;3.0;1.0;-2.0;-10.0;-3.0;-5.0;0.0;
-2.0;-3.0;-3.0;-4.0;3.0;3.0;6.0;-6.0;
-6.0;-1.0;-1.0;2.0;4.0;-1.0;-6.0;7.0;
-33.0;-4.0;0.0;1.0;-2.0;3.0;5.0;-20.0;
12.0;3.0;-1.0;-6.0;-6.0;-2.0;-4.0;5.0;
12.0;-3.0;-1.0;0.0;4.0;-7.0;-7.0;0.0;
-5.0;-1.0;1.0;1.0;1.0;-2.0;1.0;2.0;
10.0;-1.0;-1.0;-2.0;-5.0;2.0;0.0;-1.0;
-3.0;-1.0;-1.0;-2.0;-1.0;-1.0;-1.0;5.0;
3.0;0.0;-2.0;1.0;4.0;1.0;4.0;-7.0;
4.0;0.0;-1.0;0.0;-3.0;-1.0;-2.0;-1.0;
