0.0;1.0;-2.0;-1.0;0.0;-2.0;-1.0;-1.0;
-1.0;-1.0;-1.0;-2.0;-1.0;-1.0;0.0;-1.0;
0.0;-3.0;-2.0;-2.0;0.0;0.0;0.0;-1.0;
1.0;0.0;0.0;0.0;0.0;-1.0;-1.0;-1.0;
-1.0;-2.0;-1.0;-1.0;-1.0;0.0;-2.0;0.0;
0.0;-1.0;-2.0;-1.0;-1.0;-1.0;-2.0;-1.0;
-1.0;1.0;1.0;-2.0;-2.0;-1.0;-1.0;-1.0;
-2.0;-1.0;-2.0;-1.0;0.0;-2.0;0.0;-2.0;
-2.0;-2.0;-1.0;-3.0;-3.0;-2.0;0.0;0.0;
-2.0;-1.0;-2.0;0.0;2.0;0.0;1.0;-2.0;
-1.0;-2.0;-2.0;-1.0;-1.0;0.0;1.0;-1.0;
-1.0;-1.0;0.0;0.0;-1.0;-1.0;-1.0;0.0;
-1.0;0.0;0.0;-1.0;-1.0;0.0;0.0;0.0;
-2.0;-1.0;-1.0;-1.0;-2.0;-2.0;0.0;0.0;
0.0;-2.0;-1.0;-3.0;0.0;-1.0;-1.0;-1.0;
-2.0;-1.0;0.0;-1.0;-2.0;-2.0;1.0;-1.0;
0.0;1.0;0.0;0.0;0.0;0.0;-2.0;-2.0;
0.0;-2.0;-1.0;-2.0;0.0;-2.0;-3.0;1.0;
-1.0;-2.0;-1.0;-1.0;0.0;0.0;-1.0;-2.0;
1.0;0.0;0.0;-2.0;-2.0;-2.0;-1.0;0.0;
0.0;0.0;-1.0;0.0;-1.0;-1.0;-2.0;0.0;
-2.0;0.0;-2.0;-1.0;-1.0;-1.0;-2.0;-2.0;
0.0;-1.0;0.0;-1.0;1.0;0.0;-1.0;-2.0;
-1.0;-2.0;-2.0;-2.0;-1.0;-1.0;0.0;1.0;
3.0;-2.0;0.0;-1.0;0.0;-1.0;-1.0;0.0;
3.0;-1.0;-1.0;0.0;-2.0;-1.0;-2.0;3.0;
-23.0;1.0;0.0;0.0;0.0;0.0;1.0;-10.0;
4.0;-1.0;-1.0;-1.0;0.0;0.0;0.0;-3.0;
-3.0;-2.0;-1.0;-1.0;-1.0;0.0;-1.0;1.0;
7.0;-1.0;0.0;0.0;-1.0;0.0;1.0;1.0;
-1.0;-1.0;-1.0;-2.0;-3.0;-3.0;-2.0;1.0;
-3.0;-1.0;-2.0;-1.0;-1.0;-1.0;-1.0;1.0;
1.0;0.0;0.0;0.0;0.0;0.0;0.0;-2.0;
-2.0;-2.0;-1.0;-2.0;1.0;-1.0;-2.0;-1.0;
6.0;-2.0;0.0;0.0;-2.0;-1.0;0.0;1.0;
-1.0;0.0;-1.0;1.0;-1.0;-1.0;-2.0;-2.0;
0.0;-1.0;-2.0;-1.0;-1.0;1.0;-1.0;2.0;
-2.0;-1.0;-1.0;0.0;-1.0;-1.0;-2.0;-2.0;
0.0;0.0;-2.0;-1.0;1.0;-4.0;-5.0;0.0;
3.0;1.0;1.0;1.0;-1.0;-2.0;-6.0;0.0;
-4.0;-2.0;-3.0;-4.0;-2.0;-2.0;-1.0;-2.0;
-4.0;0.0;-1.0;2.0;-1.0;1.0;3.0;-2.0;
3.0;-1.0;-1.0;-3.0;-3.0;0.0;-1.0;1.0;
-3.0;-3.0;-2.0;-6.0;-3.0;-4.0;-1.0;0.0;
-3.0;0.0;0.0;5.0;-1.0;-3.0;-2.0;-3.0;
-2.0;-1.0;0.0;-3.0;3.0;-1.0;-1.0;0.0;
3.0;-1.0;0.0;-1.0;-2.0;-2.0;-1.0;0.0;
1.0;-1.0;0.0;-1.0;1.0;3.0;2.0;-2.0;
-3.0;-2.0;-4.0;0.0;-3.0;-22.0;-4.0;-3.0;
-6.0;-2.0;4.0;9.0;2.0;10.0;2.0;0.0;
-5.0;-1.0;-3.0;1.0;-4.0;9.0;0.0;-6.0;
0.0;0.0;0.0;-8.0;4.0;-10.0;1.0;2.0;
1.0;0.0;-1.0;0.0;3.0;21.0;0.0;0.0;
6.0;-1.0;0.0;5.0;-3.0;-13.0;-3.0;-6.0;
-13.0;-1.0;0.0;33.0;0.0;-23.0;-11.0;-1.0;
-2.0;-3.0;-2.0;-36.0;0.0;46.0;3.0;3.0;
2.0;0.0;1.0;3.0;-15.0;-11.0;3.0;2.0;
3.0;0.0;-3.0;-7.0;-4.0;-28.0;0.0;2.0;
2.0;-1.0;-2.0;2.0;-5.0;-8.0;-5.0;-3.0;
-2.0;1.0;1.0;17.0;-1.0;-8.0;1.0;0.0;
0.0;-2.0;-1.0;-7.0;1.0;-2.0;-1.0;1.0;
-5.0;-2.0;-1.0;-6.0;-6.0;16.0;0.0;-2.0;
11.0;3.0;1.0;-7.0;0.0;3.0;7.0;2.0;
-4.0;0.0;-2.0;7.0;-2.0;-11.0;-3.0;-1.0;
-8.0;-3.0;-3.0;-9.0;1.0;10.0;1.0;-4.0;
4.0;0.0;-3.0;6.0;-1.0;-2.0;-3.0;-4.0;
-2.0;-2.0;-3.0;-8.0;2.0;3.0;1.0;4.0;
1.0;-1.0;-2.0;-1.0;-2.0;-1.0;0.0;-3.0;
-1.0;0.0;-1.0;4.0;-1.0;-1.0;-1.0;-3.0;
-6.0;0.0;0.0;-2.0;1.0;1.0;-5.0;0.0;
2.0;-1.0;0.0;-9.0;-2.0;-1.0;0.0;0.0;
4.0;-1.0;-1.0;4.0;-5.0;-5.0;1.0;-3.0;
-2.0;1.0;-1.0;-1.0;-2.0;-3.0;1.0;-1.0;
-2.0;-2.0;1.0;30.0;6.0;-1.0;-2.0;0.0;
3.0;-1.0;-3.0;-45.0;0.0;4.0;-1.0;-2.0;
-1.0;1.0;2.0;11.0;-1.0;-8.0;-5.0;2.0;
3.0;1.0;-1.0;-5.0;4.0;0.0;-2.0;0.0;
-2.0;-1.0;-1.0;-2.0;-4.0;4.0;3.0;-1.0;
-2.0;-1.0;-1.0;10.0;0.0;2.0;2.0;-1.0;
9.0;-2.0;1.0;-1.0;-2.0;-2.0;0.0;3.0;
-13.0;-3.0;-1.0;5.0;6.0;0.0;-2.0;-2.0;
2.0;-1.0;-2.0;-11.0;-4.0;2.0;2.0;-2.0;
1.0;-2.0;-1.0;5.0;1.0;0.0;-1.0;1.0;
0.0;0.0;-1.0;-7.0;-3.0;-4.0;-1.0;-1.0;
6.0;-1.0;1.0;4.0;0.0;0.0;-3.0;3.0;
-6.0;-1.0;-2.0;-10.0;0.0;-1.0;1.0;0.0;
-3.0;0.0;-1.0;-1.0;-1.0;0.0;2.0;0.0;
-1.0;-3.0;0.0;4.0;0.0;0.0;0.0;2.0;
1.0;-2.0;-1.0;-1.0;-1.0;0.0;0.0;-3.0;
-16.0;-2.0;-2.0;-8.0;-1.0;0.0;-1.0;-4.0;
16.0;0.0;-1.0;3.0;-4.0;-1.0;2.0;-1.0;
