-2;-1;0;-1;-2;-1;1;0;3;
0;1;-1;-1;0;-3;-1;0;3;
0;1;-3;-1;0;-2;-1;-1;3;
-1;-1;-1;-1;0;0;0;-2;3;
-3;-5;0;-1;-2;-1;-1;-2;3;
-1;-1;1;-1;-1;-2;-2;-1;3;
-1;-2;0;0;1;-1;-1;-1;3;
2;-1;-2;-1;-1;-1;-1;-1;3;
0;1;0;-1;2;-5;-2;-1;3;
-1;-1;-3;-1;-1;16;-1;0;3;
0;-3;0;-1;0;-2;1;0;3;
1;1;-1;1;-6;-6;0;0;3;
-1;-1;-2;-1;-2;2;-2;0;3;
0;0;-1;0;-1;-4;-1;0;3;
1;-1;-2;-2;8;1;0;-1;3;
-3;-3;0;-1;-5;-2;-2;-1;3;
0;1;-1;-4;-8;1;-1;2;3;
-1;-1;-3;-5;0;-2;-1;-1;3;
-1;-1;2;6;-2;-1;-3;-1;3;
2;-1;-1;-4;0;0;-1;0;3;
3;-1;-2;2;2;-3;0;0;3;
-4;-2;-2;0;-5;-4;-2;-2;3;
0;1;-2;-3;1;0;0;-1;3;
-1;2;-2;1;3;2;2;1;3;
-1;-2;-4;-5;-3;0;-1;-1;3;
-4;0;1;-5;2;-5;-2;-7;3;
2;2;-2;2;6;6;0;2;3;
-2;0;-1;-26;-5;-7;-1;1;3;
0;-2;-2;16;1;-2;-2;-2;3;
-3;-1;-1;6;1;0;-1;-1;3;
2;1;2;17;-3;-10;0;-1;3;
-2;-1;-1;2;-13;1;-2;1;3;
-4;-3;-3;-14;-2;-4;-3;-4;3;
-4;-1;-3;-11;2;2;-2;-4;3;
0;3;-1;-3;-4;6;0;1;3;
-1;-2;0;10;4;1;0;-1;3;
0;-1;0;-8;-4;-5;-1;-2;3;
-5;-2;0;2;-4;-1;-4;0;3;
-1;-2;-2;-4;5;1;-3;-3;3;
3;2;4;8;0;-4;3;0;3;
-1;-3;-4;-7;-4;0;0;-1;3;
3;-1;0;-1;0;-3;-4;-2;3;
0;2;-4;-9;0;-1;-2;1;3;
-2;-1;-2;5;12;1;-3;-1;3;
-2;1;1;1;-11;-1;0;-2;3;
-2;-1;-3;-6;-10;-3;-2;-4;3;
1;-1;2;-1;11;-1;-1;-3;3;
-1;0;2;6;-8;2;-1;0;3;
1;-1;-4;-15;-8;-6;2;3;3;
3;2;0;12;10;2;-1;2;3;
-6;-3;0;-1;-8;2;0;-5;3;
0;0;-1;8;4;-6;-1;-2;3;
-3;-3;0;2;2;-3;-1;1;3;
1;-1;-2;-15;-10;-4;0;1;3;
0;0;1;2;6;8;2;0;3;
0;0;-2;0;-1;1;0;-1;3;
1;-1;-1;-5;-3;0;1;1;3;
-4;-1;2;-1;2;0;-2;-3;3;
0;-1;-2;-4;0;-3;-2;-1;3;
-1;-1;-2;-1;-5;-1;-1;-3;3;
0;-1;1;1;0;1;-1;-1;3;
-5;-4;-2;-1;0;-3;-2;-3;3;
1;-1;0;3;-3;-2;0;0;3;
0;0;-3;-4;-3;2;0;-1;3;
-1;2;0;3;1;-1;-2;-2;3;
-1;1;-1;-1;-1;-3;-1;-1;3;
-2;-5;-2;-2;-3;-2;1;0;3;
0;-1;0;-1;1;1;-1;0;3;
0;-1;-2;-1;2;-1;-4;-3;3;
-2;-2;-2;-1;-1;-2;0;-2;3;
2;1;0;1;2;1;0;2;3;
-2;-4;-2;-1;2;0;-3;-1;3;
-3;-1;-1;-2;-2;-2;-1;-2;3;
1;1;0;-3;-2;-2;-1;-1;3;
0;1;0;-1;5;1;-1;0;3;
