9;5;12;9;0;3;0;5;1;
-3;-1;4;-5;-6;-4;-2;-10;1;
-13;-11;3;-1;-3;-4;-3;5;1;
1;-2;-4;-2;0;-1;-2;-8;1;
-1;0;-9;-1;0;0;1;2;1;
7;1;-2;-1;1;1;2;-1;1;
2;-2;-11;-7;0;-2;0;2;1;
-8;-3;-7;-2;-2;-4;-2;-3;1;
5;4;26;10;1;-1;-1;2;1;
-7;-1;6;-3;-7;-6;-4;-1;1;
3;3;4;-4;0;1;0;4;1;
-4;-5;-7;-1;-1;0;1;-6;1;
-4;-5;-16;-4;0;0;0;0;1;
-5;-3;-3;1;3;1;0;2;1;
-1;-1;0;1;-1;0;-3;-2;1;
4;2;-3;-1;-1;-1;-1;-1;1;
-4;-4;-9;-6;-2;-1;0;-3;1;
-2;-3;-7;-1;0;-1;-1;-1;1;
6;2;8;7;1;0;0;4;1;
-3;1;8;3;-2;-1;-1;0;1;
-4;0;-2;-4;-3;-1;-3;-3;1;
-2;-3;-9;-8;-2;0;-2;-5;1;
3;4;-1;2;-1;-2;0;3;1;
-2;-1;1;-3;-3;-1;0;-1;1;
-4;-1;4;4;-5;-6;-3;-4;1;
0;2;2;2;1;2;1;1;1;
-2;-2;-1;1;0;-1;0;-1;1;
-2;-1;2;1;0;3;-1;-2;1;
-1;-3;-12;-8;0;0;-2;-2;1;
-3;-4;-2;0;-1;0;-1;0;1;
3;2;0;-2;0;0;-1;0;1;
-3;-3;-3;-3;0;-3;-1;-3;1;
1;0;-1;-3;-1;-2;0;0;1;
2;4;3;2;1;1;1;3;1;
-14;-12;-2;-3;-3;-2;-3;-2;1;
3;2;-1;-1;-1;-1;-3;0;1;
-2;0;1;1;1;0;-1;2;1;
2;0;1;0;-1;-2;0;0;1;
11;2;-2;-3;-2;1;0;-1;1;
-11;4;3;1;0;1;1;-1;1;
-6;-13;-3;-3;-3;-3;-2;-3;1;
-1;0;-3;-2;-2;-1;-1;-3;1;
0;-1;-2;-2;-1;0;-2;0;1;
11;0;5;1;-1;2;-2;0;1;
2;4;-2;-2;0;-2;0;0;1;
-6;-4;-1;2;-1;-1;-1;-2;1;
4;2;1;0;-1;0;1;0;1;
-1;0;1;0;-1;-3;-1;1;1;
-5;-4;-3;-2;0;0;-2;-1;1;
3;-2;-3;-2;0;-3;-2;-1;1;
-4;1;0;-1;-1;-2;0;-1;1;
-1;-2;-2;-2;-2;1;0;0;1;
0;1;-1;1;-2;1;0;-2;1;
0;-1;-1;-1;1;1;1;1;1;
0;6;6;-1;0;-1;0;0;1;
-4;-2;-2;-1;-3;-5;-1;-3;1;
7;0;-4;-2;-1;0;-1;0;1;
-11;-7;-2;0;-1;-2;-1;-2;1;
0;0;3;2;-1;-1;-2;-1;1;
-1;-1;-1;0;-2;-1;0;-2;1;
21;8;1;-2;1;-1;0;2;1;
-36;-3;-6;-3;0;-2;0;-4;1;
6;-4;-5;-4;-1;-1;-1;-1;1;
-1;2;0;0;1;-1;0;0;1;
0;-3;-1;-1;0;-1;-2;-2;1;
15;6;5;0;-1;0;-1;1;1;
-5;-3;-1;0;-2;-1;1;-2;1;
0;-2;0;0;-1;0;0;0;1;
-5;-2;1;-2;-1;-1;-1;-2;1;
8;0;2;-1;0;-3;-1;1;1;
-5;0;-3;1;-1;-1;-2;-3;1;
3;-1;-2;-2;-2;0;-2;0;1;
-8;-1;1;-1;-2;-1;-1;-3;1;
2;-2;0;-2;0;-1;-1;-3;1;
1;-3;-3;-1;-2;-2;0;0;1;
-4;0;-3;0;0;-2;-3;0;1;
-3;-2;0;1;0;0;-2;-2;1;
4;-1;-2;0;-3;-1;-2;-1;1;
1;-2;-1;-1;-1;-1;-2;0;1;
-1;-2;0;-3;1;-1;-1;-2;1;
-7;-1;-1;-2;-1;0;-1;1;1;
6;-2;-3;-2;-2;-2;-2;-2;1;
-3;-1;0;-1;0;-1;-1;1;1;
2;0;2;0;-1;-2;0;-1;1;
-8;-5;-2;-1;-1;-3;0;-4;1;
1;-1;0;-1;0;0;0;2;1;
-4;-1;-3;1;0;-3;-4;-1;1;
0;-2;-1;0;-1;-2;-1;-2;1;
5;4;1;-1;1;-2;0;1;1;
2;-5;1;0;1;2;0;0;1;
-1;-1;-2;-4;-2;0;1;-2;1;
0;-1;1;-3;-2;-1;-1;6;1;
-6;-2;1;0;0;-1;-6;-13;1;
15;2;1;-1;0;0;-2;2;1;
-20;0;2;-1;0;1;-1;0;1;
4;-1;-3;1;-2;-1;0;-8;1;
4;2;0;-1;0;0;0;9;1;
-6;-2;-3;-1;-2;-1;-2;-3;1;
9;0;-2;-1;0;-2;-1;-2;1;
-3;-1;-1;-1;-2;-1;-1;0;1;
-6;-2;-3;1;0;0;-1;-2;1;
4;0;-1;-1;-2;-1;-1;-3;1;
-3;-3;-1;0;-1;-1;-2;-2;1;
-3;0;0;2;1;-1;-1;-2;1;
-1;-4;0;-1;-3;-1;-2;-2;1;
-5;1;-2;-3;-1;-2;1;1;1;
2;0;-1;-1;0;1;1;1;1;
-2;-3;0;-3;-2;0;-1;-1;1;
4;2;2;1;-2;0;0;-3;1;
-1;0;0;0;0;-1;-1;-4;1;
-2;-1;-1;1;-1;-1;-2;3;1;
1;-1;-4;-3;0;-1;-1;-2;0;
2;-1;-1;-1;-1;-4;2;4;0;
-1;0;1;-1;-1;0;0;-2;0;
-1;-2;-1;-3;-1;-2;0;-5;0;
-1;-2;-1;-2;0;-1;-1;-1;0;
-3;-3;-1;-1;0;1;-2;3;0;
-2;-1;-1;3;-3;-1;-3;-2;0;
1;0;-2;-2;-1;0;-1;-2;0;
-2;1;-2;-1;-1;-1;-2;0;0;
-2;1;0;-1;0;1;0;-2;0;
-2;0;0;-2;0;-5;0;0;0;
1;-2;-1;-1;-2;0;-1;0;0;
0;-2;1;-2;-1;1;1;0;0;
-3;-4;-3;-1;-2;-1;-1;-2;0;
-3;-1;0;-1;-1;0;-2;1;0;
1;0;1;0;0;-3;0;-1;0;
0;-1;-1;-1;-2;-2;-2;-4;0;
0;2;0;-1;0;0;-2;0;0;
-6;-5;-2;-1;-2;1;-3;1;0;
0;1;0;-1;0;0;-2;-2;0;
-2;-1;0;-1;-2;0;-1;-1;0;
-3;-2;-1;0;0;-1;0;0;0;
2;1;-1;-1;0;-2;0;-1;0;
0;-2;-5;-1;-3;-1;-1;-4;0;
-1;0;-3;-2;-1;-1;-1;0;0;
-1;-1;-2;0;0;-1;0;-1;0;
1;0;1;-1;1;0;-1;0;0;
-2;-3;-1;-2;-1;0;-2;-1;0;
-1;1;0;0;-1;1;-2;-1;0;
