0;1;-1;-4;-3;-10;6;0;9;
-4;-3;-1;-1;1;2;-2;-1;9;
1;1;3;4;0;-2;-3;0;9;
-1;0;-2;-3;-1;3;-2;-3;9;
-2;-2;0;2;1;0;-4;0;9;
0;-1;-4;-7;-1;0;2;-4;9;
-2;-2;-1;3;1;1;1;1;9;
-1;-1;0;-1;1;2;1;-3;9;
-2;-1;-2;0;0;-1;-1;0;9;
1;1;6;16;0;-6;-4;3;9;
-2;-3;-12;-17;-4;2;5;0;9;
-4;-2;2;5;-5;7;4;-4;9;
-1;-3;-12;-9;-5;-7;-5;0;9;
1;1;1;5;1;-1;-2;0;9;
-3;-3;-4;-2;0;1;5;-5;9;
0;1;2;8;1;2;4;-1;9;
1;0;4;-10;-1;2;-2;5;9;
-7;-3;-3;-2;-4;7;1;1;9;
1;0;2;1;10;-10;-4;-13;9;
3;0;0;0;0;-5;-7;18;9;
2;3;9;7;2;1;3;-10;9;
0;-1;-3;-7;-2;-4;-1;-13;9;
-4;0;2;4;-4;-2;-4;-6;9;
0;-2;-1;-5;0;0;0;27;9;
-1;-1;1;5;-2;-3;-2;4;9;
-1;-1;-4;-9;-2;-1;0;-2;9;
1;1;0;4;-2;0;-1;-4;9;
-3;-1;-1;-2;0;-3;0;-12;9;
-2;-4;-3;6;-2;-1;-3;10;9;
-4;-5;-3;-15;-4;-1;0;5;9;
-2;3;0;3;-1;-1;-3;-2;9;
6;1;5;0;-3;-2;0;-3;9;
-2;-1;-3;-6;0;1;1;0;9;
2;1;-1;-3;1;-2;-2;-17;9;
3;-4;4;-2;-1;-4;0;33;9;
-7;-2;-4;12;2;-3;-6;-34;9;
-1;2;0;-3;-4;7;-1;-3;9;
1;0;1;12;1;-7;0;30;9;
0;1;-4;-29;-4;-12;-1;-28;9;
-2;-3;1;10;-2;-2;-3;2;9;
-1;1;3;10;1;-1;-3;7;9;
1;0;-3;-4;-4;-5;-5;-13;9;
2;1;4;18;2;6;1;0;9;
5;2;-3;-10;0;0;4;6;9;
-6;-3;-5;-4;-1;-3;-2;-7;9;
0;0;1;0;10;-1;-2;29;9;
-1;-2;0;2;-7;-2;0;-12;9;
-3;0;-1;-2;-14;-8;-9;-2;9;
-1;-1;0;4;7;3;5;0;9;
-2;-2;-6;-10;-3;7;3;-5;9;
-3;-2;5;13;3;-9;-5;3;9;
-4;-3;-15;-16;3;-7;-7;-4;9;
2;2;5;-1;-4;5;-5;7;9;
-5;-2;-1;0;-1;-2;0;-32;9;
-2;-3;-10;-19;-3;3;-3;10;9;
-3;-3;3;-3;-1;4;8;18;9;
-5;0;-2;-7;0;-1;2;-22;9;
0;-1;-1;10;0;1;-1;-7;9;
-1;0;0;2;-3;-1;-3;3;9;
-4;-5;0;-1;0;1;2;-1;9;
12;0;-1;20;1;1;-2;-22;9;
-9;-6;-6;-11;-3;1;-3;5;9;
3;-1;-4;-5;-3;-2;-1;0;9;
-2;0;0;-3;0;3;2;3;9;
-11;-3;-3;-7;-2;-4;-1;-26;9;
-3;0;4;5;-4;-4;-2;20;9;
16;6;-4;-5;5;4;-1;3;9;
-4;-3;-1;3;4;3;1;-7;9;
0;-3;-1;1;-4;-6;-4;12;9;
-6;0;-2;-22;-4;-3;-2;-9;9;
-6;-5;2;8;0;3;5;9;9;
1;1;0;-4;0;-1;-1;-2;9;
2;-1;-1;0;-2;-5;-3;1;9;
5;4;2;2;2;0;-2;-2;9;
-7;-3;0;4;15;5;4;-8;9;
-2;-2;-4;-3;-17;-4;0;0;9;
15;3;2;-8;-11;-12;-13;23;9;
-18;-4;-1;-2;2;5;1;-16;9;
28;5;2;3;-3;0;13;2;9;
-8;0;2;26;11;3;1;1;9;
-4;-1;0;-45;-12;2;4;2;9;
1;-2;1;21;-2;5;-10;9;9;
-15;-4;-1;1;-3;-25;-17;-10;9;
5;2;7;35;12;5;5;-4;9;
-10;-4;-21;-52;-7;-1;3;18;9;
10;0;3;0;-4;-6;-2;-8;9;
-18;-7;-2;-6;-3;9;8;-2;9;
14;3;0;-6;-1;-2;-2;-12;9;
2;-1;3;18;6;1;8;20;9;
-9;-3;-2;-10;-1;1;-1;-53;9;
4;3;0;7;-4;0;-1;6;9;
-5;-1;-4;-20;-5;-5;-3;-20;9;
-13;-5;-1;8;3;4;1;23;9;
15;-1;-1;3;0;-2;4;20;9;
7;2;2;3;-4;-2;-1;23;9;
-3;1;-2;-16;-3;1;-4;-43;9;
-6;-4;0;17;3;2;1;-9;9;
-9;0;0;0;-1;-1;4;3;9;
-9;-5;-3;11;-3;1;0;-7;9;
5;1;0;-20;-2;2;0;21;9;
-2;2;3;8;4;4;3;-10;9;
3;-2;0;0;-1;-8;-1;1;9;
-4;-3;2;4;-1;-2;-9;-9;9;
-3;-1;-13;-22;-3;-5;-3;13;9;
0;-1;2;10;-1;1;0;-21;9;
9;3;-1;-7;1;3;7;32;9;
-8;-3;-2;4;3;10;8;-29;9;
-6;-4;-1;-3;-4;-5;-4;11;9;
3;2;0;0;0;-9;-15;9;9;
0;0;-1;-12;0;-1;-1;-19;9;
0;1;2;12;-4;-4;-1;2;9;
6;0;0;-12;2;1;0;12;9;
19;4;-1;3;-1;0;4;-17;9;
-4;-4;0;8;1;-2;-1;33;9;
